Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-02,990.0,1013.52,983.22,1011.8,145820992,0,0
2017-02-03,1011.46,1033.87,1008.79,1029.91,201278000,0,0
2017-02-04,1031.33,1045.9,1015.16,1042.9,155064000,0,0
2017-02-05,1043.52,1043.63,1022.37,1027.34,114208000,0,0
2017-02-06,1028.4,1044.64,1028.16,1038.15,111762000,0,0
2017-02-07,1040.14,1061.93,1040.14,1061.35,146007008,0,0
2017-02-08,1062.32,1078.97,1037.49,1063.07,201855008,0,0
2017-02-09,1064.7,1088.99,953.34,994.38,407220000,0,0
2017-02-10,995.63,998.91,946.69,988.67,190452000,0,0
2017-02-11,988.9,1009.29,982.83,1004.45,102261000,0,0
2017-02-12,1003.52,1004.76,996.92,999.18,67530000,0,0
2017-02-13,998.89,1002.1,976.0,990.64,100607000,0,0
2017-02-14,991.73,1011.51,986.47,1004.55,137946000,0,0
2017-02-15,1006.21,1008.84,1001.58,1007.48,89759400,0,0
2017-02-16,1007.65,1033.37,1007.65,1027.44,122277000,0,0
2017-02-17,1026.12,1053.17,1025.64,1046.21,136474000,0,0
2017-02-18,1049.21,1061.1,1046.96,1054.42,99073504,0,0
2017-02-19,1054.76,1056.81,1043.46,1047.87,77423296,0,0
2017-02-20,1048.69,1080.49,1041.69,1079.98,109478000,0,0
2017-02-21,1079.28,1117.25,1076.93,1115.3,186868992,0,0
2017-02-22,1114.8,1125.39,1100.55,1117.44,136100000,0,0
2017-02-23,1117.27,1176.62,1116.96,1166.72,189454000,0,0
2017-02-24,1172.71,1200.39,1131.96,1173.68,330759008,0,0
2017-02-25,1170.41,1174.85,1124.59,1143.84,139960992,0,0
2017-02-26,1144.27,1167.47,1130.2,1165.2,116486000,0,0
2017-02-27,1163.78,1181.98,1163.38,1179.97,131570000,0,0
2017-02-28,1180.72,1193.25,1171.82,1179.97,184956000,0,0
2017-03-01,1180.04,1222.5,1179.69,1222.5,229056992,0,0
2017-03-02,1224.68,1262.13,1215.62,1251.01,368275008,0,0
2017-03-03,1250.71,1280.31,1250.71,1274.99,315739008,0,0
2017-03-04,1277.43,1279.4,1230.51,1255.15,183270000,0,0
2017-03-05,1254.29,1267.29,1238.06,1267.12,134127000,0,0
2017-03-06,1267.47,1276.0,1264.6,1272.83,153656992,0,0
2017-03-07,1273.21,1275.55,1204.8,1223.54,291256000,0,0
2017-03-08,1223.23,1232.16,1148.08,1150.0,332603008,0,0
2017-03-09,1150.35,1197.46,1141.23,1188.49,212283008,0,0
2017-03-10,1189.36,1270.47,1077.25,1116.72,563795968,0,0
2017-03-11,1116.32,1193.83,1116.32,1175.83,283320000,0,0
2017-03-12,1176.62,1226.98,1175.36,1221.38,227176000,0,0
2017-03-13,1221.78,1237.37,1217.03,1231.92,380276992,0,0
2017-03-14,1232.16,1244.81,1220.72,1240.0,245306000,0,0
2017-03-15,1240.16,1251.61,1239.75,1249.61,297804992,0,0
2017-03-16,1251.33,1257.98,1152.44,1187.81,638568000,0,0
2017-03-17,1180.16,1180.16,1099.57,1100.23,706598976,0,0
2017-03-18,1099.69,1114.07,957.66,973.82,621302016,0,0
2017-03-19,976.73,1069.91,976.73,1036.74,406648000,0,0
2017-03-20,1037.24,1063.03,1036.68,1054.23,286529984,0,0
2017-03-21,1055.36,1122.43,1055.36,1120.54,337391008,0,0
2017-03-22,1120.65,1120.65,1014.21,1049.14,380840992,0,0
2017-03-23,1050.05,1058.01,1028.93,1038.59,248540000,0,0
2017-03-24,1038.45,1040.47,934.36,937.52,491038016,0,0
2017-03-25,936.54,975.76,903.71,972.78,435803008,0,0
2017-03-26,974.02,1007.96,954.19,966.72,303668000,0,0
2017-03-27,972.05,1046.4,971.98,1045.77,372535008,0,0
2017-03-28,1044.58,1064.65,1027.73,1047.15,326332000,0,0
2017-03-29,1046.08,1055.13,1015.88,1039.97,298457984,0,0
2017-03-30,1042.21,1049.29,1020.04,1026.43,352968992,0,0
2017-03-31,1026.64,1074.92,1026.64,1071.79,447287008,0,0
2017-04-01,1071.71,1091.72,1061.09,1080.5,289633984,0,0
2017-04-02,1080.61,1107.59,1075.45,1102.17,514187008,0,0
2017-04-03,1102.95,1151.74,1102.95,1143.81,580444032,0,0
2017-04-04,1145.52,1156.44,1120.52,1133.25,436310016,0,0
2017-04-05,1134.14,1135.09,1113.63,1124.78,414784000,0,0
2017-04-06,1125.81,1188.37,1125.81,1182.68,511222016,0,0
2017-04-07,1178.94,1186.58,1163.39,1176.9,317022016,0,0
2017-04-08,1172.65,1184.98,1162.58,1175.95,209312000,0,0
2017-04-09,1176.57,1197.21,1171.86,1187.87,242343008,0,0
2017-04-10,1187.3,1190.34,1179.04,1187.13,215883008,0,0
2017-04-11,1187.46,1208.07,1187.46,1205.01,216182000,0,0
2017-04-12,1204.81,1207.14,1196.76,1200.37,288702016,0,0
2017-04-13,1201.02,1205.89,1156.44,1169.28,351968992,0,0
2017-04-14,1170.33,1190.8,1159.79,1167.54,254827008,0,0
2017-04-15,1167.3,1188.0,1164.96,1172.52,203559008,0,0
2017-04-16,1172.61,1187.22,1172.61,1182.94,183231008,0,0
2017-04-17,1183.25,1194.9,1172.65,1193.91,253206000,0,0
2017-04-18,1193.77,1217.57,1193.77,1211.67,270524000,0,0
2017-04-19,1212.13,1215.51,1205.08,1210.29,288060992,0,0
2017-04-20,1211.08,1240.79,1208.41,1229.08,315108000,0,0
2017-04-21,1229.42,1235.94,1215.56,1222.05,272167008,0,0
2017-04-22,1222.71,1235.56,1208.47,1231.71,249320000,0,0
2017-04-23,1231.92,1232.2,1203.94,1207.21,258951008,0,0
2017-04-24,1209.63,1250.94,1209.63,1250.15,235806000,0,0
2017-04-25,1250.45,1267.58,1249.97,1265.49,242556000,0,0
2017-04-26,1265.99,1294.83,1265.93,1281.08,329631008,0,0
2017-04-27,1281.88,1319.7,1281.3,1317.73,449196992,0,0
2017-04-28,1317.74,1331.28,1292.37,1316.48,527488992,0,0
2017-04-29,1317.84,1327.2,1315.21,1321.79,422705984,0,0
2017-04-30,1321.87,1347.91,1314.92,1347.89,413115008,0,0
2017-05-01,1348.3,1434.32,1348.3,1421.6,713624000,0,0
2017-05-02,1421.03,1473.9,1415.69,1452.82,477337984,0,0
2017-05-03,1453.78,1492.77,1447.49,1490.09,583795968,0,0
2017-05-04,1490.72,1608.91,1490.72,1537.67,933548992,0,0
2017-05-05,1540.87,1618.03,1530.31,1555.45,946035968,0,0
2017-05-06,1556.81,1578.8,1542.5,1578.8,582529984,0,0
2017-05-07,1579.47,1596.72,1559.76,1596.71,1080029952,0,0
2017-05-08,1596.92,1723.35,1596.92,1723.35,1340320000,0,0
2017-05-09,1723.89,1833.49,1716.3,1755.36,1167920000,0,0
2017-05-10,1756.52,1788.44,1719.1,1787.13,915723008,0,0
2017-05-11,1780.37,1873.93,1755.35,1848.57,799489984,0,0
2017-05-12,1845.76,1856.15,1694.01,1724.24,740984000,0,0
2017-05-13,1723.12,1812.99,1651.08,1804.91,579635008,0,0
2017-05-14,1800.86,1831.42,1776.62,1808.91,437196000,0,0
2017-05-15,1808.44,1812.8,1708.54,1738.43,731529024,0,0
2017-05-16,1741.7,1785.94,1686.54,1734.45,959044992,0,0
2017-05-17,1726.73,1864.05,1661.91,1839.09,1064729984,0,0
2017-05-18,1818.7,1904.48,1807.12,1888.65,894321024,0,0
2017-05-19,1897.37,2004.52,1890.25,1987.71,1157289984,0,0
2017-05-20,1984.24,2084.73,1974.92,2084.73,961336000,0,0
2017-05-21,2067.03,2119.08,2037.5,2041.2,1147859968,0,0
2017-05-22,2043.19,2303.9,2017.87,2173.4,1942220032,0,0
2017-05-23,2191.56,2320.82,2178.5,2320.42,1378749952,0,0
2017-05-24,2321.37,2523.72,2321.37,2443.64,1725379968,0,0
2017-05-25,2446.24,2763.71,2285.3,2304.98,2406700032,0,0
2017-05-26,2320.89,2573.79,2071.99,2202.42,1763480064,0,0
2017-05-27,2196.27,2260.2,1855.83,2038.87,1700480000,0,0
2017-05-28,2054.08,2267.34,2054.08,2155.8,1147139968,0,0
2017-05-29,2159.43,2307.05,2107.17,2255.61,994625024,0,0
2017-05-30,2255.36,2301.96,2124.57,2175.47,1443970048,0,0
2017-05-31,2187.19,2311.08,2145.57,2286.41,1544829952,0,0
2017-06-01,2288.33,2448.39,2288.33,2407.88,1653180032,0,0
2017-06-02,2404.03,2488.55,2373.32,2488.55,1317030016,0,0
2017-06-03,2493.72,2581.91,2423.57,2515.35,1514950016,0,0
2017-06-04,2547.79,2585.89,2452.54,2511.81,1355120000,0,0
2017-06-05,2512.4,2686.81,2510.22,2686.81,1369309952,0,0
2017-06-06,2690.84,2999.91,2690.84,2863.2,2089609984,0,0
2017-06-07,2869.38,2869.38,2700.56,2732.16,1517709952,0,0
2017-06-08,2720.49,2815.3,2670.95,2805.62,1281170048,0,0
2017-06-09,2807.44,2901.71,2795.62,2823.81,1348950016,0,0
2017-06-10,2828.14,2950.99,2746.55,2947.71,2018889984,0,0
2017-06-11,2942.41,2996.6,2840.53,2958.11,1752400000,0,0
2017-06-12,2953.22,2997.26,2518.56,2659.63,2569530112,0,0
2017-06-13,2680.91,2789.04,2650.38,2717.02,1781200000,0,0
2017-06-14,2716.88,2786.83,2412.94,2506.37,1696560000,0,0
2017-06-15,2499.58,2534.71,2212.96,2464.58,2026259968,0,0
2017-06-16,2469.57,2539.92,2385.15,2518.56,1195190016,0,0
2017-06-17,2514.01,2685.19,2484.96,2655.88,1534509952,0,0
2017-06-18,2655.35,2662.1,2516.33,2548.29,1178659968,0,0
2017-06-19,2549.03,2662.85,2549.03,2589.6,1446840064,0,0
2017-06-20,2591.26,2763.45,2589.82,2721.79,1854189952,0,0
2017-06-21,2709.43,2772.01,2660.4,2689.1,1626579968,0,0
2017-06-22,2691.03,2723.74,2642.36,2705.41,1097939968,0,0
2017-06-23,2707.34,2765.17,2706.37,2744.91,961318976,0,0
2017-06-24,2738.52,2757.94,2583.19,2608.72,982750016,0,0
2017-06-25,2607.25,2682.26,2552.12,2589.41,1161100032,0,0
2017-06-26,2590.57,2615.25,2376.29,2478.45,1663280000,0,0
2017-06-27,2478.45,2552.45,2332.99,2552.45,1489789952,0,0
2017-06-28,2553.03,2603.98,2484.42,2574.79,1183869952,0,0
2017-06-29,2567.56,2588.83,2510.48,2539.32,949979008,0,0
2017-06-30,2539.24,2559.25,2478.43,2480.84,860273024,0,0
2017-07-01,2492.6,2515.27,2419.23,2434.55,779913984,0,0
2017-07-02,2436.4,2514.28,2394.84,2506.47,803747008,0,0
2017-07-03,2498.56,2595.0,2480.47,2564.06,964112000,0,0
2017-07-04,2561.0,2631.59,2559.35,2601.64,985516032,0,0
2017-07-05,2602.87,2622.65,2538.55,2601.99,941566016,0,0
2017-07-06,2608.1,2616.72,2581.69,2608.56,761956992,0,0
2017-07-07,2608.59,2916.14,2498.87,2518.66,917411968,0,0
2017-07-08,2520.27,2571.34,2492.31,2571.34,733329984,0,0
2017-07-09,2572.61,2635.49,2517.59,2518.44,527856000,0,0
2017-07-10,2525.25,2537.16,2321.13,2372.56,1111200000,0,0
2017-07-11,2385.89,2413.47,2296.81,2337.79,1329760000,0,0
2017-07-12,2332.77,2423.71,2275.14,2398.84,1117410048,0,0
2017-07-13,2402.7,2425.22,2340.83,2357.9,835769984,0,0
2017-07-14,2360.59,2363.25,2183.22,2233.34,882502976,0,0
2017-07-15,2230.12,2231.14,1990.41,1998.86,993608000,0,0
2017-07-16,1991.98,2058.77,1843.03,1929.82,1182870016,0,0
2017-07-17,1932.62,2230.49,1932.62,2228.41,1201760000,0,0
2017-07-18,2233.52,2387.61,2164.77,2318.88,1512450048,0,0
2017-07-19,2323.08,2397.17,2260.23,2273.43,1245100032,0,0
2017-07-20,2269.89,2900.7,2269.89,2817.6,2249260032,0,0
2017-07-21,2838.41,2838.41,2621.85,2667.76,1489449984,0,0
2017-07-22,2668.63,2862.42,2657.71,2810.12,1177129984,0,0
2017-07-23,2808.1,2832.18,2653.94,2730.4,1072840000,0,0
2017-07-24,2732.7,2777.26,2699.19,2754.86,866473984,0,0
2017-07-25,2757.5,2768.08,2480.96,2576.48,1460089984,0,0
2017-07-26,2577.77,2610.76,2450.8,2529.45,937404032,0,0
2017-07-27,2538.71,2693.32,2529.34,2671.78,789104000,0,0
2017-07-28,2679.73,2897.45,2679.73,2809.01,1380099968,0,0
2017-07-29,2807.02,2808.76,2692.8,2726.45,803745984,0,0
2017-07-30,2724.39,2758.53,2644.85,2757.18,705942976,0,0
2017-07-31,2763.24,2889.62,2720.61,2875.34,860574976,0,0
2017-08-01,2871.3,2921.35,2685.61,2718.26,1324669952,0,0
2017-08-02,2727.13,2762.53,2668.59,2710.67,1094950016,0,0
2017-08-03,2709.56,2813.31,2685.14,2804.73,804796992,0,0
2017-08-04,2806.93,2899.33,2743.72,2895.89,1002120000,0,0
2017-08-05,2897.63,3290.01,2874.83,3252.91,1945699968,0,0
2017-08-06,3257.61,3293.29,3155.6,3213.94,1105030016,0,0
2017-08-07,3212.78,3397.68,3180.89,3378.94,1482279936,0,0
2017-08-08,3370.22,3484.85,3345.83,3419.94,1752760064,0,0
2017-08-09,3420.4,3422.76,3247.67,3342.47,1468960000,0,0
2017-08-10,3341.84,3453.45,3319.47,3381.28,1515110016,0,0
2017-08-11,3373.82,3679.72,3372.12,3650.62,2021190016,0,0
2017-08-12,3650.63,3949.92,3613.7,3884.71,2219589888,0,0
2017-08-13,3880.04,4208.39,3857.8,4073.26,3159089920,0,0
2017-08-14,4066.1,4325.13,3989.16,4325.13,2463089920,0,0
2017-08-15,4326.99,4455.97,3906.18,4181.93,3258050048,0,0
2017-08-16,4200.34,4381.23,3994.42,4376.63,2272039936,0,0
2017-08-17,4384.44,4484.7,4243.71,4331.69,2553359872,0,0
2017-08-18,4324.34,4370.13,4015.4,4160.62,2941710080,0,0
2017-08-19,4137.75,4243.26,3970.55,4193.7,2975820032,0,0
2017-08-20,4189.31,4196.29,4069.88,4087.66,2109769984,0,0
2017-08-21,4090.48,4109.14,3988.6,4001.74,2800890112,0,0
2017-08-22,3998.35,4128.76,3674.58,4100.52,3764239872,0,0
2017-08-23,4089.01,4255.78,4078.41,4151.52,2369819904,0,0
2017-08-24,4137.6,4376.39,4130.26,4334.68,2037750016,0,0
2017-08-25,4332.82,4455.7,4307.35,4371.6,1727970048,0,0
2017-08-26,4372.06,4379.28,4269.52,4352.4,1511609984,0,0
2017-08-27,4345.1,4416.59,4317.29,4382.88,1537459968,0,0
2017-08-28,4384.45,4403.93,4224.64,4382.66,1959330048,0,0
2017-08-29,4389.21,4625.68,4352.13,4579.02,2486080000,0,0
2017-08-30,4570.36,4626.52,4471.41,4565.3,1937849984,0,0
2017-08-31,4555.59,4736.05,4549.4,4703.39,1944930048,0,0
2017-09-01,4701.76,4892.01,4678.53,4892.01,2599079936,0,0
2017-09-02,4901.42,4975.04,4469.24,4578.77,2722139904,0,0
2017-09-03,4585.27,4714.08,4417.59,4582.96,1933190016,0,0
2017-09-04,4591.63,4591.63,4108.4,4236.31,2987330048,0,0
2017-09-05,4228.29,4427.84,3998.11,4376.53,2697969920,0,0
2017-09-06,4376.59,4617.25,4376.59,4597.12,2172100096,0,0
2017-09-07,4589.14,4655.04,4491.33,4599.88,1844620032,0,0
2017-09-08,4605.16,4661.0,4075.18,4228.75,2700890112,0,0
2017-09-09,4229.81,4308.82,4114.11,4226.06,1386230016,0,0
2017-09-10,4229.34,4245.44,3951.04,4122.94,1679090048,0,0
2017-09-11,4122.47,4261.67,4099.4,4161.27,1557330048,0,0
2017-09-12,4168.88,4344.65,4085.22,4130.81,1864530048,0,0
2017-09-13,4131.98,4131.98,3789.92,3882.59,2219409920,0,0
2017-09-14,3875.37,3920.6,3153.86,3154.95,2716310016,0,0
2017-09-15,3166.3,3733.45,2946.62,3637.52,4148069888,0,0
2017-09-16,3637.75,3808.84,3487.79,3625.04,1818400000,0,0
2017-09-17,3606.28,3664.81,3445.64,3582.88,1239149952,0,0
2017-09-18,3591.09,4079.23,3591.09,4065.2,1943209984,0,0
2017-09-19,4073.79,4094.07,3868.87,3924.97,1563980032,0,0
2017-09-20,3916.36,4031.39,3857.73,3905.95,1213830016,0,0
2017-09-21,3901.47,3916.42,3613.63,3631.04,1411480064,0,0
2017-09-22,3628.02,3758.27,3553.53,3630.7,1194829952,0,0
2017-09-23,3629.92,3819.21,3594.58,3792.4,928113984,0,0
2017-09-24,3796.15,3796.15,3666.9,3682.84,768014976,0,0
2017-09-25,3681.58,3950.25,3681.58,3926.07,1374210048,0,0
2017-09-26,3928.41,3969.89,3869.9,3892.35,1043740032,0,0
2017-09-27,3892.94,4210.05,3884.82,4200.67,1686880000,0,0
2017-09-28,4197.13,4279.31,4109.7,4174.73,1712320000,0,0
2017-09-29,4171.62,4214.63,4039.29,4163.07,1367049984,0,0
2017-09-30,4166.11,4358.43,4160.86,4338.71,1207449984,0,0
2017-10-01,4341.05,4403.74,4269.81,4403.74,1208210048,0,0
2017-10-02,4395.81,4470.23,4377.46,4409.32,1431730048,0,0
2017-10-03,4408.46,4432.47,4258.89,4317.48,1288019968,0,0
2017-10-04,4319.37,4352.31,4210.42,4229.36,1116770048,0,0
2017-10-05,4229.88,4362.64,4164.05,4328.41,1161769984,0,0
2017-10-06,4324.46,4413.27,4320.53,4370.81,1069939968,0,0
2017-10-07,4369.35,4443.88,4321.05,4426.89,906928000,0,0
2017-10-08,4429.67,4624.14,4405.64,4610.48,1313869952,0,0
2017-10-09,4614.52,4878.71,4564.25,4772.02,1968739968,0,0
2017-10-10,4776.21,4922.17,4765.1,4781.99,1597139968,0,0
2017-10-11,4789.25,4873.73,4751.63,4826.48,1222279936,0,0
2017-10-12,4829.58,5446.91,4822.0,5446.91,2791610112,0,0
2017-10-13,5464.16,5840.3,5436.85,5647.21,3615480064,0,0
2017-10-14,5643.53,5837.7,5591.64,5831.79,1669030016,0,0
2017-10-15,5835.96,5852.48,5478.61,5678.19,1976039936,0,0
2017-10-16,5687.57,5776.23,5544.21,5725.59,2008070016,0,0
2017-10-17,5741.58,5800.35,5472.72,5605.51,1821570048,0,0
2017-10-18,5603.82,5603.82,5151.44,5590.69,2399269888,0,0
2017-10-19,5583.74,5744.35,5531.06,5708.52,1780540032,0,0
2017-10-20,5708.11,6060.11,5627.23,6011.45,2354429952,0,0
2017-10-21,5996.79,6194.88,5965.07,6031.6,2207099904,0,0
2017-10-22,6036.66,6076.26,5792.34,6008.42,2034630016,0,0
2017-10-23,6006.0,6075.59,5732.47,5930.32,2401840128,0,0
2017-10-24,5935.52,5935.52,5504.18,5526.64,2735699968,0,0
2017-10-25,5524.6,5754.33,5397.88,5750.8,1966989952,0,0
2017-10-26,5747.95,5976.8,5721.22,5904.83,1905040000,0,0
2017-10-27,5899.74,5988.39,5728.82,5780.9,1710130048,0,0
2017-10-28,5787.82,5876.72,5689.19,5753.09,1403920000,0,0
2017-10-29,5754.44,6255.71,5724.58,6153.85,2859040000,0,0
2017-10-30,6114.85,6214.99,6040.85,6130.53,1772150016,0,0
2017-10-31,6132.02,6470.43,6103.33,6468.4,2311379968,0,0
2017-11-01,6440.97,6767.31,6377.88,6767.31,2870320128,0,0
2017-11-02,6777.77,7367.33,6758.72,7078.5,4653770240,0,0
2017-11-03,7087.53,7461.29,7002.94,7207.76,3369860096,0,0
2017-11-04,7164.48,7492.86,7031.28,7379.95,2483800064,0,0
2017-11-05,7404.52,7617.48,7333.19,7407.41,2380410112,0,0
2017-11-06,7403.22,7445.77,7007.31,7022.76,3111899904,0,0
2017-11-07,7023.1,7253.32,7023.1,7144.38,2326340096,0,0
2017-11-08,7141.38,7776.42,7114.02,7459.69,4602200064,0,0
2017-11-09,7446.83,7446.83,7101.52,7143.58,3226249984,0,0
2017-11-10,7173.73,7312.0,6436.87,6618.14,5208249856,0,0
2017-11-11,6618.61,6873.15,6204.22,6357.6,4908680192,0,0
2017-11-12,6295.45,6625.05,5519.01,5950.07,8957349888,0,0
2017-11-13,5938.25,6811.19,5844.29,6559.49,6263249920,0,0
2017-11-14,6561.48,6764.98,6461.75,6635.75,3197110016,0,0
2017-11-15,6634.76,7342.25,6634.76,7315.54,4200880128,0,0
2017-11-16,7323.24,7967.38,7176.58,7871.69,5123809792,0,0
2017-11-17,7853.57,8004.59,7561.09,7708.99,4651670016,0,0
2017-11-18,7697.21,7884.99,7463.44,7790.15,3667190016,0,0
2017-11-19,7766.03,8101.91,7694.1,8036.49,3149319936,0,0
2017-11-20,8039.07,8336.86,7949.36,8200.64,3488450048,0,0
2017-11-21,8205.74,8348.66,7762.71,8071.26,4277609984,0,0
2017-11-22,8077.95,8302.26,8075.47,8253.55,3633530112,0,0
2017-11-23,8232.38,8267.4,8038.77,8038.77,4225179904,0,0
2017-11-24,8074.02,8374.16,7940.93,8253.69,5058610176,0,0
2017-11-25,8241.71,8790.92,8191.15,8790.92,4342060032,0,0
2017-11-26,8789.04,9522.93,8775.59,9330.55,5475579904,0,0
2017-11-27,9352.72,9818.35,9352.72,9818.35,5653320192,0,0
2017-11-28,9823.43,10125.7,9736.3,10058.8,6348819968,0,0
2017-11-29,10077.4,11517.4,9601.03,9888.61,11568799744,0,0
2017-11-30,9906.79,10801.0,9202.05,10233.6,8310689792,0,0
2017-12-01,10198.6,11046.7,9694.65,10975.6,6783119872,0,0
2017-12-02,10978.3,11320.2,10905.1,11074.6,5138500096,0,0
2017-12-03,11082.7,11858.7,10862.0,11323.2,6608309760,0,0
2017-12-04,11315.4,11657.2,11081.8,11657.2,6132409856,0,0
2017-12-05,11685.7,12032.0,11604.6,11916.7,6895260160,0,0
2017-12-06,11923.4,14369.1,11923.4,14291.5,12656300032,0,0
2017-12-07,14266.1,17899.7,14057.3,17899.7,17950699520,0,0
2017-12-08,17802.9,18353.4,14336.9,16569.4,21135998976,0,0
2017-12-09,16523.3,16783.0,13674.9,15178.2,13911300096,0,0
2017-12-10,15168.4,15850.6,13226.6,15455.4,13433299968,0,0
2017-12-11,15427.4,17513.9,15404.8,16936.8,12153900032,0,0
2017-12-12,16919.8,17781.8,16571.6,17415.4,14603799552,0,0
2017-12-13,17500.0,17653.1,16039.7,16408.2,12976900096,0,0
2017-12-14,16384.6,17085.8,16185.9,16564.0,13777399808,0,0
2017-12-15,16601.3,18154.1,16601.3,17706.9,14309999616,0,0
2017-12-16,17760.3,19716.7,17515.3,19497.4,12740599808,0,0
2017-12-17,19475.8,20089.0,18974.1,19140.8,13314599936,0,0
2017-12-18,19106.4,19371.0,18355.9,19114.2,14839499776,0,0
2017-12-19,19118.3,19177.8,17275.4,17776.7,16894499840,0,0
2017-12-20,17760.3,17934.7,16077.7,16624.6,22149699584,0,0
2017-12-21,16642.4,17567.7,15342.7,15802.9,16516599808,0,0
2017-12-22,15898.0,15943.4,11833.0,13831.8,22197999616,0,0
2017-12-23,13948.7,15603.2,13828.8,14699.2,13086000128,0,0
2017-12-24,14608.2,14626.0,12747.7,13925.8,11572299776,0,0
2017-12-25,13995.9,14593.0,13448.9,14026.6,10664699904,0,0
2017-12-26,14036.6,16461.2,14028.9,16099.8,13454300160,0,0
2017-12-27,16163.5,16930.9,15114.3,15838.5,12487600128,0,0
2017-12-28,15864.1,15888.4,13937.3,14606.5,12336499712,0,0
2017-12-29,14695.8,15279.0,14307.0,14656.2,13025500160,0,0
2017-12-30,14681.9,14681.9,12350.1,12952.2,14452599808,0,0
2017-12-31,12897.7,14377.4,12755.6,14156.4,12136299520,0,0
2018-01-01,14112.2,14112.2,13154.7,13657.2,10291200000,0,0
2018-01-02,13625.0,15444.6,13163.6,14982.1,16846600192,0,0
2018-01-03,14978.2,15572.8,14844.5,15201.0,16871900160,0,0
2018-01-04,15270.7,15739.7,14522.2,15599.2,21783199744,0,0
2018-01-05,15477.2,17705.2,15202.8,17429.5,23840899072,0,0
2018-01-06,17462.1,17712.4,16764.6,17527.0,18314600448,0,0
2018-01-07,17527.3,17579.6,16087.7,16477.6,15866000384,0,0
2018-01-08,16476.2,16537.9,14208.2,15170.1,18413899776,0,0
2018-01-09,15123.7,15497.5,14424.0,14595.4,16659999744,0,0
2018-01-10,14588.5,14973.3,13691.2,14973.3,18500800512,0,0
2018-01-11,14968.2,15018.8,13105.9,13405.8,16534099968,0,0
2018-01-12,13453.9,14229.9,13158.1,13980.6,12065699840,0,0
2018-01-13,13952.4,14659.5,13952.4,14360.2,12763599872,0,0
2018-01-14,14370.8,14511.8,13268.0,13772.0,11084099584,0,0
2018-01-15,13767.3,14445.5,13641.7,13819.8,12750799872,0,0
2018-01-16,13836.1,13843.1,10194.9,11490.5,18853799936,0,0
2018-01-17,11431.1,11678.0,9402.29,11188.6,18830600192,0,0
2018-01-18,11198.8,12107.3,10942.5,11474.9,15020399616,0,0
2018-01-19,11429.8,11992.8,11172.1,11607.4,10740400128,0,0
2018-01-20,11656.2,13103.0,11656.2,12899.2,11801700352,0,0
2018-01-21,12889.2,12895.9,11288.2,11600.1,9935179776,0,0
2018-01-22,11633.1,11966.4,10240.2,10931.4,10537400320,0,0
2018-01-23,10944.5,11377.6,10129.7,10868.4,9660609536,0,0
2018-01-24,10903.4,11501.4,10639.8,11359.4,9940989952,0,0
2018-01-25,11421.7,11785.7,11057.4,11259.4,8873169920,0,0
2018-01-26,11256.0,11656.7,10470.3,11171.4,9746199552,0,0
2018-01-27,11174.9,11614.9,10989.2,11440.7,7583269888,0,0
2018-01-28,11475.3,12040.3,11475.3,11786.3,8350360064,0,0
2018-01-29,11755.5,11875.6,11179.2,11296.4,7107359744,0,0
2018-01-30,11306.8,11307.2,10036.2,10106.3,8637859840,0,0
2018-01-31,10108.2,10381.6,9777.42,10221.1,8041160192,0,0
2018-02-01,10237.3,10288.8,8812.28,9170.54,9959400448,0,0
2018-02-02,9142.28,9142.28,7796.49,8830.75,12726899712,0,0
2018-02-03,8852.12,9430.75,8251.63,9174.91,7263790080,0,0
2018-02-04,9175.7,9334.87,8031.22,8277.01,7073549824,0,0
2018-02-05,8270.54,8364.84,6756.68,6955.27,9285289984,0,0
2018-02-06,7051.75,7850.7,6048.26,7754.0,13999800320,0,0
2018-02-07,7755.49,8509.11,7236.79,7621.3,9169280000,0,0
2018-02-08,7637.86,8558.77,7637.86,8265.59,9346750464,0,0
2018-02-09,8271.84,8736.98,7884.71,8736.98,6784820224,0,0
2018-02-10,8720.08,9122.55,8295.47,8621.9,7780960256,0,0
2018-02-11,8616.13,8616.13,7931.1,8129.97,6122189824,0,0
2018-02-12,8141.43,8985.92,8141.43,8926.57,6256439808,0,0
2018-02-13,8926.72,8958.47,8455.41,8598.31,5696719872,0,0
2018-02-14,8599.92,9518.54,8599.92,9494.63,7909819904,0,0
2018-02-15,9488.32,10234.8,9395.58,10166.4,9062540288,0,0
2018-02-16,10135.7,10324.1,9824.82,10233.9,7296159744,0,0
2018-02-17,10207.5,11139.5,10149.4,11112.7,8660880384,0,0
2018-02-18,11123.4,11349.8,10326.0,10551.8,8744009728,0,0
2018-02-19,10552.6,11273.8,10513.2,11225.3,7652089856,0,0
2018-02-20,11231.8,11958.5,11231.8,11403.7,9926540288,0,0
2018-02-21,11372.2,11418.5,10479.1,10690.4,9405339648,0,0
2018-02-22,10660.4,11039.1,9939.09,10005.0,8040079872,0,0
2018-02-23,9937.07,10487.3,9734.56,10301.1,7739500032,0,0
2018-02-24,10287.7,10597.2,9546.97,9813.07,6917929984,0,0
2018-02-25,9796.42,9923.22,9407.06,9664.73,5706939904,0,0
2018-02-26,9669.43,10475.0,9501.73,10366.7,7287690240,0,0
2018-02-27,10393.9,10878.5,10246.1,10725.6,6966179840,0,0
2018-02-28,10687.2,11089.8,10393.1,10397.9,6936189952,0,0
